nombre,código,"Cod. Materia",Semestre,Grupo,,,"Descripcion Evaluacion",Porcentaje,Descripcion,"Nom. Materia",,Nota,"Nota Definitiva"
Alipio,26,ST0242,20142,34,,,Tareas,20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,37,33

Alipio,26,ST0242,20142,34,,,"Tercer parcial",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,25,33

Almudena,27,ST0242,20142,33,,,"Práctica Final",30,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,48,32

Almudena,27,ST0242,20142,33,,,"Parcial número 3",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,25,32

Almudena,27,ST0242,20142,33,,,"Quizzes semanales",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,32

Almudena,27,ST0242,20142,33,,,"Parcial número 2",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,25,32

Almudena,27,ST0242,20142,33,,,"Parcial número 1",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,30,32

Almudena,27,ST0242,20142,33,,,"Talleres semanales",20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,9,32

Alonso,28,ST0242,20142,33,,,"Práctica Final",30,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,0,6

Alonso,28,ST0242,20142,33,,,"Parcial número 1",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,0,6

Alonso,28,ST0242,20142,33,,,"Parcial número 2",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,0,6

Alonso,28,ST0242,20142,33,,,"Quizzes semanales",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,6

Alonso,28,ST0242,20142,33,,,"Parcial número 3",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,0,6

Alonso,28,ST0242,20142,33,,,"Talleres semanales",20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,5,6

Álvaro,29,ST0242,20142,33,,,"Parcial número 2",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,10,30

Álvaro,29,ST0242,20142,33,,,"Práctica Final",30,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,39,30

Álvaro,29,ST0242,20142,33,,,"Parcial número 3",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,35,30

Álvaro,29,ST0242,20142,33,,,"Quizzes semanales",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,30

Álvaro,29,ST0242,20142,33,,,"Talleres semanales",20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,14,30

Álvaro,29,ST0242,20142,33,,,"Parcial número 1",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,38,30

Amadeo,30,ST0242,20142,34,,,"Segundo parcial",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,38,38

Amadeo,30,ST0242,20142,34,,,"Sustentación. Fecha del examen final.",20,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,47,38

Amadeo,30,ST0242,20142,34,,,Tareas,20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,28,38

Amadeo,30,ST0242,20142,34,,,"Diseño del problema",5,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,40,38

Amadeo,30,ST0242,20142,34,,,"Tercer parcial",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,29,38

Amadeo,30,ST0242,20142,34,,,"Primer parcial",10,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,36,38

Amadeo,30,ST0242,20142,34,,,Quices,10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,38

Amadeo,30,ST0242,20142,34,,,"Análisis del problema",5,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,45,38

Amaro,31,ST0242,20142,34,,,"Análisis del problema",5,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,40,30

Amaro,31,ST0242,20142,34,,,"Tercer parcial",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,17,30

Amaro,31,ST0242,20142,34,,,"Sustentación. Fecha del examen final.",20,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,45,30

Amaro,31,ST0242,20142,34,,,"Segundo parcial",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,27,30

Amaro,31,ST0242,20142,34,,,Quices,10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,30

Amaro,31,ST0242,20142,34,,,"Diseño del problema",5,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,35,30

Amaro,31,ST0242,20142,34,,,Tareas,20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,17,30

Amaro,31,ST0242,20142,34,,,"Primer parcial",10,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,27,30

Ambrosio,32,ST0242,20142,33,,,"Práctica Final",30,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,49,36

Ambrosio,32,ST0242,20142,33,,,"Parcial número 1",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,33,36

Ambrosio,32,ST0242,20142,33,,,"Talleres semanales",20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,10,36

Ambrosio,32,ST0242,20142,33,,,"Parcial número 2",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,30,36

Ambrosio,32,ST0242,20142,33,,,"Quizzes semanales",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,36

Ambrosio,32,ST0242,20142,33,,,"Parcial número 3",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,45,36

Amelia,33,ST0242,20142,33,,,"Parcial número 1",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,26,9

Amelia,33,ST0242,20142,33,,,"Talleres semanales",20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,0,9

Amelia,33,ST0242,20142,33,,,"Parcial número 2",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,10,9

Amelia,33,ST0242,20142,33,,,"Práctica Final",30,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,0,9

Amelia,33,ST0242,20142,33,,,"Quizzes semanales",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,9

Amelia,33,ST0242,20142,33,,,"Parcial número 3",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,0,9

Amparo,34,ST0242,20142,34,,,Tareas,20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,45,30

Amparo,34,ST0242,20142,34,,,"Diseño del problema",5,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,40,30

Amparo,34,ST0242,20142,34,,,"Tercer parcial",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,13,30

Amparo,34,ST0242,20142,34,,,"Sustentación. Fecha del examen final.",20,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,40,30

Amparo,34,ST0242,20142,34,,,"Análisis del problema",5,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,0,30

Amparo,34,ST0242,20142,34,,,"Segundo parcial",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,10,30

Amparo,34,ST0242,20142,34,,,"Primer parcial",10,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,22,30

Amparo,34,ST0242,20142,34,,,Quices,10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,30

Amparo,34,ST0242,20142,34,,,"Segundo parcial",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,NULL,30

Amparo,34,ST0242,20142,34,,,Tareas,20,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,NULL,30

Amparo,34,ST0242,20142,34,,,"Diseño del problema",5,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,NULL,30

Amparo,34,ST0242,20142,34,,,"Primer parcial",10,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,NULL,30

Amparo,34,ST0242,20142,34,,,"Tercer parcial",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,NULL,30

Amparo,34,ST0242,20142,34,,,"Análisis del problema",5,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,NULL,30

Amparo,34,ST0242,20142,34,,,"Sustentación. Fecha del examen final.",20,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,NULL,30

Amparo,34,ST0242,20142,34,,,Quices,10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,NULL,30

Ana,35,ST0242,20151,33,,,"Tarea 7",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Tarea 1",3,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,40,31

Ana,35,ST0242,20151,33,,,"Tarea 3",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Quiz 7",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Quiz 4",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Quiz 1",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Quiz 10",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Tarea 8",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,0,31

Ana,35,ST0242,20151,33,,,"Quiz 9",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Quiz 6",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Quiz 2",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Tarea 9","2,2",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,0,31

Ana,35,ST0242,20151,33,,,"Tarea 6",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Tarea 5","2,8",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Tarea 4",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Tarea 2",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Quiz 5",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Quiz 3",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ana,35,ST0242,20151,33,,,"Quiz 8",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Ananías,36,ST0242,20151,36,,,Seguimiento,30,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,47,42

Anastasia,37,ST0242,20151,33,,,"Tarea 9","2,2",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Tarea 6",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Quiz 1",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Tarea 5","2,8",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Quiz 7",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Quiz 3",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,47,39

Anastasia,37,ST0242,20151,33,,,"Tarea 7",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Tarea 3",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Tarea 1",3,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Quiz 8",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Quiz 4",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Quiz 2",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Tarea 8",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Quiz 9",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,48,39

Anastasia,37,ST0242,20151,33,,,"Quiz 10",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Tarea 2",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Quiz 5",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Quiz 6",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anastasia,37,ST0242,20151,33,,,"Tarea 4",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,39

Anatolio,38,ST0242,20151,32,,,"Quiz 10",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Tarea 7",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Parcial 3",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Quiz 1",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,49,50

Anatolio,38,ST0242,20151,32,,,"Quiz 8",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Tarea 3",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Parcial 2",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Quiz 2",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,46,50

Anatolio,38,ST0242,20151,32,,,"Tarea 2",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Tarea 6",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Trabajo final",30,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Parcial 1",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Quiz 3",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,48,50

Anatolio,38,ST0242,20151,32,,,"Tarea 9","2,2",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Quiz 4",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,45,50

Anatolio,38,ST0242,20151,32,,,"Quiz 5",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Tarea 4",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Quiz 7",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Tarea 1",3,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,45,50

Anatolio,38,ST0242,20151,32,,,"Tarea 5","2,8",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Tarea 8",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Quiz 6",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anatolio,38,ST0242,20151,32,,,"Quiz 9",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Andrea,39,ST0242,20151,33,,,"Quiz 9",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,42,31

Andrea,39,ST0242,20151,33,,,"Tarea 6",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,30,31

Andrea,39,ST0242,20151,33,,,"Tarea 9","2,2",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,0,31

Andrea,39,ST0242,20151,33,,,"Tarea 3",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Andrea,39,ST0242,20151,33,,,"Quiz 5",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,34,31

Andrea,39,ST0242,20151,33,,,"Tarea 1",3,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,30,31

Andrea,39,ST0242,20151,33,,,"Quiz 6",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,40,31

Andrea,39,ST0242,20151,33,,,"Tarea 7",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,0,31

Andrea,39,ST0242,20151,33,,,"Tarea 4",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Andrea,39,ST0242,20151,33,,,"Quiz 4",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,0,31

Andrea,39,ST0242,20151,33,,,"Quiz 3",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,45,31

Andrea,39,ST0242,20151,33,,,"Quiz 7",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Andrea,39,ST0242,20151,33,,,"Tarea 8",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,30,31

Andrea,39,ST0242,20151,33,,,"Quiz 10",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Andrea,39,ST0242,20151,33,,,"Quiz 1",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,43,31

Andrea,39,ST0242,20151,33,,,"Tarea 2",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Andrea,39,ST0242,20151,33,,,"Quiz 2",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Andrea,39,ST0242,20151,33,,,"Tarea 5","2,8",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,30,31

Andrea,39,ST0242,20151,33,,,"Quiz 8",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,31

Andrés,40,ST0242,20151,35,,,Seguimiento,30,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Ángel,41,ST0242,20151,35,,,Seguimiento,30,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,29,20

Ángela,42,ST0242,20151,36,,,Seguimiento,30,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,35,27

Ángeles,43,ST0242,20151,36,,,Seguimiento,30,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,31,32

Aniano,44,ST0242,20151,32,,,"Quiz 10",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Quiz 1",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,49,50

Aniano,44,ST0242,20151,32,,,"Trabajo final",30,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Quiz 3",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Tarea 1",3,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Quiz 7",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Quiz 5",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Parcial 3",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,47,50

Aniano,44,ST0242,20151,32,,,"Parcial 2",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Parcial 1",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Tarea 3",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Tarea 8",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Quiz 8",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Quiz 2",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Tarea 4",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Quiz 6",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Quiz 4",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Tarea 9","2,2",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Tarea 7",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Tarea 5","2,8",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Tarea 6",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Quiz 9",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Aniano,44,ST0242,20151,32,,,"Tarea 2",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,50

Anna,45,ST0242,20151,32,,,"Parcial 2",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,45,47

Anna,45,ST0242,20151,32,,,"Parcial 3",15,1-PARCIAL,"FUNDAMENTOS DE PROGRAMACIÓN",,39,47

Anna,45,ST0242,20151,32,,,"Quiz 4",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Tarea 1",3,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,47,47

Anna,45,ST0242,20151,32,,,"Trabajo final",30,"4-TRABAJO FINAL","FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Parcial 1",10,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,45,47

Anna,45,ST0242,20151,32,,,"Quiz 10",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Quiz 8",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Tarea 6",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Quiz 2",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,44,47

Anna,45,ST0242,20151,32,,,"Quiz 5",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Quiz 9",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Tarea 3",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Tarea 7",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Quiz 1",1,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,48,47

Anna,45,ST0242,20151,32,,,"Tarea 2",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Tarea 4",2,2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

Anna,45,ST0242,20151,32,,,"Tarea 5","2,8",2-SEGUIMIENTO,"FUNDAMENTOS DE PROGRAMACIÓN",,50,47

